K,active_count,bridge_sequence,bridge_serialized_bits,certificate_kind,certificate_status,coefficient_span,compiler,compiler_class,cx,delta_over_pi,density_realized,density_requested,depth,design_index,error_budget,formal_theorem_evidence,gates,input_ir_bytes,ir_bytes,m,memory_cap_bytes,n,output_ir_bytes,output_serialized_bits,r,representation,representation_sha256,rss_peak_bytes,runtime_s,schedule,seed,serialized_input_bits,status,target_id,timeout_s,wall_runtime_s,x_distribution
16,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",4736,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/64,0.5,0.5,18,11,0,True,30,592,592,20,2147483648,21,592,4736,2,bridge_qasm2,471533d187c4bf5521ec2ad16a0634f0ff1efb1f92184ec1dd881e442247d336,74268672,0.085028,bridge_qasm2,20260802,4736,completed,ux-cf1bb2da9fc17277,30.0,0.14902,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",4736,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,50,1/64,0.5,0.5,91,11,0,False,210,592,2392,20,2147483648,21,2392,19136,2,bridge_qasm2,471533d187c4bf5521ec2ad16a0634f0ff1efb1f92184ec1dd881e442247d336,110280704,0.218087,bridge_qasm2,20260802,4736,completed,ux-cf1bb2da9fc17277,30.0,0.31446,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",4736,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,20,1/64,0.5,0.5,18,11,0,True,30,592,592,20,2147483648,21,592,4736,2,bridge_qasm2,471533d187c4bf5521ec2ad16a0634f0ff1efb1f92184ec1dd881e442247d336,74907648,0.096459,bridge_qasm2,20260802,4736,completed,ux-cf1bb2da9fc17277,30.0,0.151649,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"decode codec -> exact support table -> {cx,rz} lowering",4736,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/64,0.5,0.5,18,11,0,True,30,592,592,20,2147483648,21,592,4736,2,bridge_qasm2,471533d187c4bf5521ec2ad16a0634f0ff1efb1f92184ec1dd881e442247d336,73777152,0.085523,bridge_qasm2,20260802,4736,completed,ux-cf1bb2da9fc17277,30.0,0.143076,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",4736,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,42,1/64,0.5,0.5,41,11,0,False,178,592,2690,20,2147483648,21,2690,21520,2,bridge_qasm2,471533d187c4bf5521ec2ad16a0634f0ff1efb1f92184ec1dd881e442247d336,157581312,0.39821,bridge_qasm2,20260802,4736,completed,ux-cf1bb2da9fc17277,30.0,0.514348,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",9496,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/64,0.5,0.5,18,11,0,True,30,1187,1187,20,2147483648,21,592,4736,2,contiguous_flat,0781f36ae1ae2df3697ce5facadbeea838cada0951e3c22f5b6d02d9c5e70e81,74219520,0.085018,contiguous_flat,20260802,1672,completed,ux-cf1bb2da9fc17277,30.0,0.146766,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",9496,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,50,1/64,0.5,0.5,91,11,0,False,210,1187,2392,20,2147483648,21,2392,19136,2,contiguous_flat,0781f36ae1ae2df3697ce5facadbeea838cada0951e3c22f5b6d02d9c5e70e81,110198784,0.220362,contiguous_flat,20260802,1672,completed,ux-cf1bb2da9fc17277,30.0,0.315964,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",9496,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,20,1/64,0.5,0.5,18,11,0,True,30,1187,1187,20,2147483648,21,592,4736,2,contiguous_flat,0781f36ae1ae2df3697ce5facadbeea838cada0951e3c22f5b6d02d9c5e70e81,74776576,0.096241,contiguous_flat,20260802,1672,completed,ux-cf1bb2da9fc17277,30.0,0.174376,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"decode codec -> exact support table -> {cx,rz} lowering",9496,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/64,0.5,0.5,18,11,0,True,30,1187,1187,20,2147483648,21,592,4736,2,contiguous_flat,0781f36ae1ae2df3697ce5facadbeea838cada0951e3c22f5b6d02d9c5e70e81,74055680,0.084352,contiguous_flat,20260802,1672,completed,ux-cf1bb2da9fc17277,30.0,0.148437,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",9496,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,42,1/64,0.5,0.5,41,11,0,False,178,1187,2690,20,2147483648,21,2690,21520,2,contiguous_flat,0781f36ae1ae2df3697ce5facadbeea838cada0951e3c22f5b6d02d9c5e70e81,157646848,0.397871,contiguous_flat,20260802,1672,completed,ux-cf1bb2da9fc17277,30.0,0.515009,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",4736,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/64,0.5,0.5,18,11,0,True,30,592,592,20,2147483648,21,592,4736,2,locally_folded,9d1b5ae0657021a0a78b43f8d6f17a4e4c1cf80ba913a72eb4a1da9824a807c3,74121216,0.084438,locally_folded,20260802,912,completed,ux-cf1bb2da9fc17277,30.0,0.146907,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",4736,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,50,1/64,0.5,0.5,91,11,0,False,210,592,2392,20,2147483648,21,2392,19136,2,locally_folded,9d1b5ae0657021a0a78b43f8d6f17a4e4c1cf80ba913a72eb4a1da9824a807c3,110100480,0.219635,locally_folded,20260802,912,completed,ux-cf1bb2da9fc17277,30.0,0.324963,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",4736,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,20,1/64,0.5,0.5,18,11,0,True,30,592,592,20,2147483648,21,592,4736,2,locally_folded,9d1b5ae0657021a0a78b43f8d6f17a4e4c1cf80ba913a72eb4a1da9824a807c3,77529088,0.096527,locally_folded,20260802,912,completed,ux-cf1bb2da9fc17277,30.0,0.171835,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"decode codec -> exact support table -> {cx,rz} lowering",4736,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/64,0.5,0.5,18,11,0,True,30,592,592,20,2147483648,21,592,4736,2,locally_folded,9d1b5ae0657021a0a78b43f8d6f17a4e4c1cf80ba913a72eb4a1da9824a807c3,74039296,0.084921,locally_folded,20260802,912,completed,ux-cf1bb2da9fc17277,30.0,0.141044,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",4736,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,42,1/64,0.5,0.5,41,11,0,False,178,592,2690,20,2147483648,21,2690,21520,2,locally_folded,9d1b5ae0657021a0a78b43f8d6f17a4e4c1cf80ba913a72eb4a1da9824a807c3,157663232,0.412671,locally_folded,20260802,912,completed,ux-cf1bb2da9fc17277,30.0,0.533655,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",9848,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/64,0.5,0.5,18,11,0,True,30,1231,1231,20,2147483648,21,592,4736,2,masked_share_flat,8ec368d23612414b1a8b59f08b25dcf4e204675ddfff9a1beaa35a3c521aa67f,74186752,0.085523,masked_share_flat,20260802,1696,completed,ux-cf1bb2da9fc17277,30.0,0.146745,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",9848,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,50,1/64,0.5,0.5,91,11,0,False,210,1231,2392,20,2147483648,21,2392,19136,2,masked_share_flat,8ec368d23612414b1a8b59f08b25dcf4e204675ddfff9a1beaa35a3c521aa67f,110084096,0.223204,masked_share_flat,20260802,1696,completed,ux-cf1bb2da9fc17277,30.0,0.320254,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",9848,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,32,1/64,0.5,0.5,24,11,0,True,48,1231,1231,20,2147483648,21,1000,8000,2,masked_share_flat,8ec368d23612414b1a8b59f08b25dcf4e204675ddfff9a1beaa35a3c521aa67f,77611008,0.096151,masked_share_flat,20260802,1696,completed,ux-cf1bb2da9fc17277,30.0,0.171903,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"decode codec -> exact support table -> {cx,rz} lowering",9848,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/64,0.5,0.5,18,11,0,True,30,1231,1231,20,2147483648,21,592,4736,2,masked_share_flat,8ec368d23612414b1a8b59f08b25dcf4e204675ddfff9a1beaa35a3c521aa67f,73973760,0.084869,masked_share_flat,20260802,1696,completed,ux-cf1bb2da9fc17277,30.0,0.142428,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",9848,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,42,1/64,0.5,0.5,41,11,0,False,178,1231,2742,20,2147483648,21,2742,21936,2,masked_share_flat,8ec368d23612414b1a8b59f08b25dcf4e204675ddfff9a1beaa35a3c521aa67f,157548544,0.399734,masked_share_flat,20260802,1696,completed,ux-cf1bb2da9fc17277,30.0,0.517484,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",9496,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/64,0.5,0.5,18,11,0,True,30,1187,1187,20,2147483648,21,592,4736,2,random_commuting_order,f834b0b2308c9bb61070c9cb752d6f31023cb754cad99954cdd75bc9b549546a,74137600,0.088652,random_commuting_order,20260802,1728,completed,ux-cf1bb2da9fc17277,30.0,0.144645,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",9496,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,50,1/64,0.5,0.5,91,11,0,False,210,1187,2392,20,2147483648,21,2392,19136,2,random_commuting_order,f834b0b2308c9bb61070c9cb752d6f31023cb754cad99954cdd75bc9b549546a,110297088,0.220739,random_commuting_order,20260802,1728,completed,ux-cf1bb2da9fc17277,30.0,0.322924,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",9496,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,32,1/64,0.5,0.5,15,11,0,True,48,1187,1187,20,2147483648,21,980,7840,2,random_commuting_order,f834b0b2308c9bb61070c9cb752d6f31023cb754cad99954cdd75bc9b549546a,77676544,0.098011,random_commuting_order,20260802,1728,completed,ux-cf1bb2da9fc17277,30.0,0.174064,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"decode codec -> exact support table -> {cx,rz} lowering",9496,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/64,0.5,0.5,18,11,0,True,30,1187,1187,20,2147483648,21,592,4736,2,random_commuting_order,f834b0b2308c9bb61070c9cb752d6f31023cb754cad99954cdd75bc9b549546a,74039296,0.08631,random_commuting_order,20260802,1728,completed,ux-cf1bb2da9fc17277,30.0,0.151316,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",9496,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,42,1/64,0.5,0.5,41,11,0,False,178,1187,2690,20,2147483648,21,2690,21520,2,random_commuting_order,f834b0b2308c9bb61070c9cb752d6f31023cb754cad99954cdd75bc9b549546a,157597696,0.401279,random_commuting_order,20260802,1728,completed,ux-cf1bb2da9fc17277,30.0,0.518122,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",9496,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/64,0.5,0.5,18,11,0,True,30,1187,1187,20,2147483648,21,592,4736,2,round_robin_flat,498faadefffce2d884b1b652d2918d31b324f9d7896d66831d657605b2c38744,74268672,0.091067,round_robin_flat,20260802,1680,completed,ux-cf1bb2da9fc17277,30.0,0.16158,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",9496,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,50,1/64,0.5,0.5,91,11,0,False,210,1187,2392,20,2147483648,21,2392,19136,2,round_robin_flat,498faadefffce2d884b1b652d2918d31b324f9d7896d66831d657605b2c38744,110149632,0.221895,round_robin_flat,20260802,1680,completed,ux-cf1bb2da9fc17277,30.0,0.308576,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",9496,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,32,1/64,0.5,0.5,24,11,0,True,48,1187,1187,20,2147483648,21,980,7840,2,round_robin_flat,498faadefffce2d884b1b652d2918d31b324f9d7896d66831d657605b2c38744,77332480,0.10529,round_robin_flat,20260802,1680,completed,ux-cf1bb2da9fc17277,30.0,0.169611,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"decode codec -> exact support table -> {cx,rz} lowering",9496,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/64,0.5,0.5,18,11,0,True,30,1187,1187,20,2147483648,21,592,4736,2,round_robin_flat,498faadefffce2d884b1b652d2918d31b324f9d7896d66831d657605b2c38744,74121216,0.085271,round_robin_flat,20260802,1680,completed,ux-cf1bb2da9fc17277,30.0,0.148302,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",9496,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,42,1/64,0.5,0.5,41,11,0,False,178,1187,2690,20,2147483648,21,2690,21520,2,round_robin_flat,498faadefffce2d884b1b652d2918d31b324f9d7896d66831d657605b2c38744,157515776,0.401554,round_robin_flat,20260802,1680,completed,ux-cf1bb2da9fc17277,30.0,0.521258,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",4736,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/64,0.5,0.5,18,11,0,True,30,592,592,20,2147483648,21,592,4736,2,semantic_aggregate,0e58c52e26101c291b8ab7b0b868ed911ddf31a1b08da369facce59f8500a0c8,74104832,0.084652,semantic_aggregate,20260802,944,completed,ux-cf1bb2da9fc17277,30.0,0.150361,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",4736,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,50,1/64,0.5,0.5,91,11,0,False,210,592,2392,20,2147483648,21,2392,19136,2,semantic_aggregate,0e58c52e26101c291b8ab7b0b868ed911ddf31a1b08da369facce59f8500a0c8,110149632,0.220334,semantic_aggregate,20260802,944,completed,ux-cf1bb2da9fc17277,30.0,0.301235,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",4736,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,20,1/64,0.5,0.5,18,11,0,True,30,592,592,20,2147483648,21,592,4736,2,semantic_aggregate,0e58c52e26101c291b8ab7b0b868ed911ddf31a1b08da369facce59f8500a0c8,77332480,0.096407,semantic_aggregate,20260802,944,completed,ux-cf1bb2da9fc17277,30.0,0.167274,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"decode codec -> exact support table -> {cx,rz} lowering",4736,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/64,0.5,0.5,18,11,0,True,30,592,592,20,2147483648,21,592,4736,2,semantic_aggregate,0e58c52e26101c291b8ab7b0b868ed911ddf31a1b08da369facce59f8500a0c8,74121216,0.085145,semantic_aggregate,20260802,944,completed,ux-cf1bb2da9fc17277,30.0,0.151659,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",4736,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,42,1/64,0.5,0.5,41,11,0,False,178,592,2690,20,2147483648,21,2690,21520,2,semantic_aggregate,0e58c52e26101c291b8ab7b0b868ed911ddf31a1b08da369facce59f8500a0c8,157564928,0.398926,semantic_aggregate,20260802,944,completed,ux-cf1bb2da9fc17277,30.0,0.507483,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",4304,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/16,0.25,0.25,6,12,0,True,30,538,538,40,2147483648,41,538,4304,4,bridge_qasm2,8f9982f62fd3212502906c77dbcae36f73f32c823ea65e55b466e919faccf731,72990720,0.085205,bridge_qasm2,20260803,4304,completed,ux-e14c3cff5227f743,30.0,0.139834,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",4304,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,22,1/16,0.25,0.25,21,12,0,False,134,538,1468,40,2147483648,41,1468,11744,4,bridge_qasm2,8f9982f62fd3212502906c77dbcae36f73f32c823ea65e55b466e919faccf731,110100480,0.218562,bridge_qasm2,20260803,4304,completed,ux-e14c3cff5227f743,30.0,0.323833,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",4304,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,20,1/16,0.25,0.25,6,12,0,True,30,538,538,40,2147483648,41,538,4304,4,bridge_qasm2,8f9982f62fd3212502906c77dbcae36f73f32c823ea65e55b466e919faccf731,75137024,0.096503,bridge_qasm2,20260803,4304,completed,ux-e14c3cff5227f743,30.0,0.151657,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"decode codec -> exact support table -> {cx,rz} lowering",4304,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/16,0.25,0.25,6,12,0,True,30,538,538,40,2147483648,41,538,4304,4,bridge_qasm2,8f9982f62fd3212502906c77dbcae36f73f32c823ea65e55b466e919faccf731,73973760,0.084421,bridge_qasm2,20260803,4304,completed,ux-e14c3cff5227f743,30.0,0.142289,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",4304,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,22,1/16,0.25,0.25,14,12,0,False,278,538,4036,40,2147483648,41,4036,32288,4,bridge_qasm2,8f9982f62fd3212502906c77dbcae36f73f32c823ea65e55b466e919faccf731,158203904,0.405021,bridge_qasm2,20260803,4304,completed,ux-e14c3cff5227f743,30.0,0.518219,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",18440,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/16,0.25,0.25,6,12,0,True,30,2305,2305,40,2147483648,41,538,4304,4,contiguous_flat,abddf59f1527bd7a3384017c4118e0ddc7372dd08425332d6fbaa59d955e0b1e,74301440,0.085321,contiguous_flat,20260803,3080,completed,ux-e14c3cff5227f743,30.0,0.151832,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",18440,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,22,1/16,0.25,0.25,21,12,0,False,134,2305,2305,40,2147483648,41,1468,11744,4,contiguous_flat,abddf59f1527bd7a3384017c4118e0ddc7372dd08425332d6fbaa59d955e0b1e,110018560,0.222321,contiguous_flat,20260803,3080,completed,ux-e14c3cff5227f743,30.0,0.301739,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",18440,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,20,1/16,0.25,0.25,6,12,0,True,30,2305,2305,40,2147483648,41,538,4304,4,contiguous_flat,abddf59f1527bd7a3384017c4118e0ddc7372dd08425332d6fbaa59d955e0b1e,74629120,0.096909,contiguous_flat,20260803,3080,completed,ux-e14c3cff5227f743,30.0,0.173738,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"decode codec -> exact support table -> {cx,rz} lowering",18440,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/16,0.25,0.25,6,12,0,True,30,2305,2305,40,2147483648,41,538,4304,4,contiguous_flat,abddf59f1527bd7a3384017c4118e0ddc7372dd08425332d6fbaa59d955e0b1e,74153984,0.084938,contiguous_flat,20260803,3080,completed,ux-e14c3cff5227f743,30.0,0.151683,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",18440,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,22,1/16,0.25,0.25,14,12,0,False,278,2305,4036,40,2147483648,41,4036,32288,4,contiguous_flat,abddf59f1527bd7a3384017c4118e0ddc7372dd08425332d6fbaa59d955e0b1e,158220288,0.410405,contiguous_flat,20260803,3080,completed,ux-e14c3cff5227f743,30.0,0.517718,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",9320,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,20,1/16,0.25,0.25,6,12,0,True,30,1165,1165,40,2147483648,41,538,4304,4,locally_folded,23afc826a9cbd91cdf4501213fdd946f967391f7e3e385ac1008c66f534623be,74301440,0.085355,locally_folded,20260803,1632,completed,ux-e14c3cff5227f743,30.0,0.151228,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",9320,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,22,1/16,0.25,0.25,21,12,0,False,134,1165,1468,40,2147483648,41,1468,11744,4,locally_folded,23afc826a9cbd91cdf4501213fdd946f967391f7e3e385ac1008c66f534623be,109985792,0.218597,locally_folded,20260803,1632,completed,ux-e14c3cff5227f743,30.0,0.314488,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",9320,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,20,1/16,0.25,0.25,6,12,0,True,30,1165,1165,40,2147483648,41,538,4304,4,locally_folded,23afc826a9cbd91cdf4501213fdd946f967391f7e3e385ac1008c66f534623be,74629120,0.097136,locally_folded,20260803,1632,completed,ux-e14c3cff5227f743,30.0,0.151302,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"decode codec -> exact support table -> {cx,rz} lowering",9320,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,20,1/16,0.25,0.25,6,12,0,True,30,1165,1165,40,2147483648,41,538,4304,4,locally_folded,23afc826a9cbd91cdf4501213fdd946f967391f7e3e385ac1008c66f534623be,74088448,0.085186,locally_folded,20260803,1632,completed,ux-e14c3cff5227f743,30.0,0.149896,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,10,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",9320,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,22,1/16,0.25,0.25,14,12,0,False,278,1165,4036,40,2147483648,41,4036,32288,4,locally_folded,23afc826a9cbd91cdf4501213fdd946f967391f7e3e385ac1008c66f534623be,158171136,0.405274,locally_folded,20260803,1632,completed,ux-e14c3cff5227f743,30.0,0.520611,"uniform on {1,...,K-1} over an exact-size uniform support sample"
